,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,order_id,product_id,seller_id,price,order_purchase_timestamp,order_delivered_customer_date,order_estimated_delivery_date,payment_type,payment_installments,review_score,product_weight_g,product_category_name_english,seller_zip_code_prefix,seller_state,seller_state.1,total_payment
30416,8d26c82c2086dcacc175e2ffe6ee2f28,4534,sao paulo,SP,ea3925cbd40537018367b46fe65ee75c,0a4093a4af429dc0a9334300e5c13ae5,da8622b14eb17ae2831f4ac5b9dab84a,29.9,2018-05-22 10:26:33,2018-05-25 17:40:42,2018-05-30 00:00:00,credit_card,1,5,300,health_beauty,13405,SP,SP,152
30417,8d26c82c2086dcacc175e2ffe6ee2f28,4534,sao paulo,SP,ea3925cbd40537018367b46fe65ee75c,aadff88486740e0b0ebe2be6c09476ae,da8622b14eb17ae2831f4ac5b9dab84a,29.9,2018-05-22 10:26:33,2018-05-25 17:40:42,2018-05-30 00:00:00,credit_card,1,5,250,health_beauty,13405,SP,SP,152
30431,7e30d2336a1f1182766cf6fb863d5554,4284,sao paulo,SP,ea402ebc995cf3c736876cff354a896f,722a703d9aadc6e807aed5512eb447c7,6b803197e03abd5056b4313306b4f29d,25.0,2018-05-15 15:33:29,2018-05-17 19:37:37,2018-05-23 00:00:00,credit_card,1,5,500,food,1123,SP,SP,128
30437,53e679944529ff4cccb46e9e7535a487,37004,varginha,MG,ea43bc65126ad69392a37907bd400c49,a3f986f6c4400aa6545d224be435f812,01cf7e3d21494c41fb86034f2e714fa1,125.9,2017-08-08 21:39:52,2017-08-17 20:56:36,2017-09-01 00:00:00,voucher,1,5,1655,air_conditioning,85603,PR,PR,146
30438,53e679944529ff4cccb46e9e7535a487,37004,varginha,MG,ea43bc65126ad69392a37907bd400c49,a3f986f6c4400aa6545d224be435f812,01cf7e3d21494c41fb86034f2e714fa1,125.9,2017-08-08 21:39:52,2017-08-17 20:56:36,2017-09-01 00:00:00,credit_card,1,5,1655,air_conditioning,85603,PR,PR,146
30442,984503860d8d8dea530666eec07de95c,36204,barbacena,MG,ea461a2421a4be04b0d69e11e12788ca,969c37a70b5e0bec58e389978297e72f,8bb48dc19fccaa8613b6229bf7f452a2,39.6,2017-11-13 21:19:37,2017-11-22 13:33:44,2017-12-07 00:00:00,voucher,1,5,1800,costruction_tools_garden,19803,SP,SP,57
30443,984503860d8d8dea530666eec07de95c,36204,barbacena,MG,ea461a2421a4be04b0d69e11e12788ca,969c37a70b5e0bec58e389978297e72f,8bb48dc19fccaa8613b6229bf7f452a2,39.6,2017-11-13 21:19:37,2017-11-22 13:33:44,2017-12-07 00:00:00,credit_card,1,5,1800,costruction_tools_garden,19803,SP,SP,57
30445,b7b8df9d78626d28774243eb92647638,28230,sao francisco de itabapoana,RJ,ea474c05d2d047ae89d4469f3320a4e1,27855ab0b06ec76e035b2df0aefb5f39,2528513dd95219a6013d4d05176e391a,49.0,2018-05-06 23:37:08,2018-05-16 22:58:53,2018-05-29 00:00:00,credit_card,8,4,900,bed_bath_table,6060,SP,SP,286
30446,b7b8df9d78626d28774243eb92647638,28230,sao francisco de itabapoana,RJ,ea474c05d2d047ae89d4469f3320a4e1,8c59dc491e73996f708d433188285ed1,2528513dd95219a6013d4d05176e391a,49.0,2018-05-06 23:37:08,2018-05-16 22:58:53,2018-05-29 00:00:00,credit_card,8,4,850,bed_bath_table,6060,SP,SP,286
30455,24a2aa45549d34a910425326c6e54e60,9370,maua,SP,ea4b86c8004a1dc893590cbe743dfd1c,3489d3fae282f7944399bc697554a1e5,f84fa566034f5e8e880a07ec624c56af,29.79,2018-08-14 16:22:27,2018-08-24 16:41:47,2018-08-28 00:00:00,boleto,1,5,450,perfumery,13330,SP,SP,142
30456,24a2aa45549d34a910425326c6e54e60,9370,maua,SP,ea4b86c8004a1dc893590cbe743dfd1c,9153ddefe47e356b46bffa5e9cd8cc3b,f84fa566034f5e8e880a07ec624c56af,24.99,2018-08-14 16:22:27,2018-08-24 16:41:47,2018-08-28 00:00:00,boleto,1,5,305,health_beauty,13330,SP,SP,142
30472,aae24ccd525137892029a5cfeea47171,65077,sao luis,MA,ea5b2c0d002d415e1c5e7d7f39c831f5,e89672a9d3b43c622e5301b36eb87cda,8160255418d5aaa7dbdc9f4c64ebda44,289.9,2017-12-08 19:35:11,2018-01-04 01:05:42,2018-01-08 00:00:00,credit_card,1,2,5700,bed_bath_table,14940,SP,SP,894
30473,aae24ccd525137892029a5cfeea47171,65077,sao luis,MA,ea5b2c0d002d415e1c5e7d7f39c831f5,3c95f0e78d88cdfb8af7f72dd586a4a0,a3e9a2c700480d9bb01fba070ba80a0e,75.0,2017-12-08 19:35:11,2018-01-04 01:05:42,2018-01-08 00:00:00,credit_card,1,2,1200,bed_bath_table,14940,SP,SP,894
30518,5b865d0882f10f95209a53cbcea3507d,4913,sao paulo,SP,ea758df7f35b0c9481727b5430b21f85,ea3da91e6ba865972f9344cb9265296b,ec4608a1f76453166bb312b2968aeaf4,34.99,2017-03-28 17:29:02,2017-04-19 09:19:41,2017-04-17 00:00:00,credit_card,3,3,10500,furniture_decor,13660,SP,SP,234
30519,5b865d0882f10f95209a53cbcea3507d,4913,sao paulo,SP,ea758df7f35b0c9481727b5430b21f85,45fc964dc03d16147f82dbe844e2cdf1,ec4608a1f76453166bb312b2968aeaf4,34.99,2017-03-28 17:29:02,2017-04-19 09:19:41,2017-04-17 00:00:00,credit_card,3,3,19575,furniture_decor,13660,SP,SP,234
30528,8b2a54c3899b858e9e080a422be4c56d,35162,ipatinga,MG,ea7dfe9f928b33cb2e9d8bc99dd7e0f3,dabbb10b2f36548cf2aff2993f4cf5e2,9d4db00d65d7760644ac0c14edb5fd86,105.4,2018-07-04 12:28:32,2018-07-11 00:31:54,2018-07-26 00:00:00,credit_card,1,4,950,toys,18025,SP,SP,125
30529,8b2a54c3899b858e9e080a422be4c56d,35162,ipatinga,MG,ea7dfe9f928b33cb2e9d8bc99dd7e0f3,dabbb10b2f36548cf2aff2993f4cf5e2,9d4db00d65d7760644ac0c14edb5fd86,105.4,2018-07-04 12:28:32,2018-07-11 00:31:54,2018-07-26 00:00:00,voucher,1,4,950,toys,18025,SP,SP,125
30554,9263a6fc47a37b8b71cecfeb1defda4a,22755,rio de janeiro,RJ,ea8efd0043199fe88f31e1fea2e840f6,25fff16924bfec818c5c4d46b937ec0c,d91fb3b7d041e83b64a00a3edfb37e4f,152.0,2018-07-21 13:16:37,2018-08-06 19:42:00,2018-08-22 00:00:00,boleto,1,5,2800,home_appliances,11704,SP,SP,175
30557,e2c87a07e54c863d60af789a9233bdb5,88960,sombrio,SC,ea90d633d13ac21849cee301594b8a64,be0dbdc3d67d55727a65d4cd696ca73c,9c0e69c7bf2619675bbadf47b43f655a,79.9,2017-07-17 16:07:53,2017-08-01 17:53:20,2017-08-08 00:00:00,credit_card,4,5,245,computers_accessories,12230,SP,SP,380
30558,9655822fce78843a1c9fa79e6180346c,85806,cascavel,PR,ea9184ad433a404df1d72fa0a8764232,eb6511e81e85ff51547765cbc892f094,70a12e78e608ac31179aea7f8422044b,89.0,2018-08-20 20:10:03,2018-08-28 19:38:28,2018-09-11 00:00:00,voucher,1,5,233,construction_tools_construction,12327,SP,SP,105
30559,9655822fce78843a1c9fa79e6180346c,85806,cascavel,PR,ea9184ad433a404df1d72fa0a8764232,eb6511e81e85ff51547765cbc892f094,70a12e78e608ac31179aea7f8422044b,89.0,2018-08-20 20:10:03,2018-08-28 19:38:28,2018-09-11 00:00:00,credit_card,1,5,233,construction_tools_construction,12327,SP,SP,105
30566,b6dc40aebb90a145cf9a416dc0bc98b6,8578,itaquaquecetuba,SP,ea9698a810cde28c3c7a480eb46780ba,ee0c1cf2fbeae95205b4aa506f1469f0,cc419e0650a3c5ba77189a1882b7556a,44.99,2018-04-24 18:16:53,2018-04-27 21:12:41,2018-05-10 00:00:00,credit_card,1,1,200,perfumery,9015,SP,SP,52
30567,b6dc40aebb90a145cf9a416dc0bc98b6,8578,itaquaquecetuba,SP,ea9698a810cde28c3c7a480eb46780ba,ee0c1cf2fbeae95205b4aa506f1469f0,cc419e0650a3c5ba77189a1882b7556a,44.99,2018-04-24 18:16:53,2018-04-27 21:12:41,2018-05-10 00:00:00,voucher,1,1,200,perfumery,9015,SP,SP,52
30568,eed42da7ee2f3ce26ab52758e63d855f,13276,valinhos,SP,ea974c111a2a711f43305d2968ffa86e,2b4609f8948be18874494203496bc318,cc419e0650a3c5ba77189a1882b7556a,89.99,2018-02-22 23:33:58,2018-02-28 22:12:58,2018-03-12 00:00:00,credit_card,8,5,250,health_beauty,9015,SP,SP,99
30581,f42b136b817fc56506451c4dcc4f2b0b,86010,londrina,PR,eaa10b1bfc8e98b22d99dc4e96ef6a83,3e5201fe0d1ba474d9b90152c83c706c,8160255418d5aaa7dbdc9f4c64ebda44,116.9,2017-11-23 12:43:40,2017-12-05 18:48:57,2017-12-15 00:00:00,voucher,1,5,1800,bed_bath_table,14940,SP,SP,133
30582,f42b136b817fc56506451c4dcc4f2b0b,86010,londrina,PR,eaa10b1bfc8e98b22d99dc4e96ef6a83,3e5201fe0d1ba474d9b90152c83c706c,8160255418d5aaa7dbdc9f4c64ebda44,116.9,2017-11-23 12:43:40,2017-12-05 18:48:57,2017-12-15 00:00:00,credit_card,1,5,1800,bed_bath_table,14940,SP,SP,133
30613,19f19354cf9524cc834a5036ff79925c,31525,belo horizonte,MG,eab659d04f2bba5abfe11a2e6ef92bd0,2770305847be150f16eb0b25fa7c171b,9f505651f4a6abe901a56cdc21508025,34.99,2018-06-05 13:24:11,2018-06-08 20:34:21,2018-07-11 00:00:00,credit_card,3,5,150,computers_accessories,4102,SP,SP,50
30638,2ff5a158a294eb0441d9a1cc0135826e,42802,camacari,BA,eac9a6eb5ffd533239d332b2171c7bcb,60142008404f92c16972d1cb6dd0e3c8,98dac6635aee4995d501a3972e047414,52.11,2018-02-21 10:46:33,2018-03-09 22:06:47,2018-03-16 00:00:00,voucher,1,5,2000,housewares,2030,SP,SP,66
30639,2ff5a158a294eb0441d9a1cc0135826e,42802,camacari,BA,eac9a6eb5ffd533239d332b2171c7bcb,60142008404f92c16972d1cb6dd0e3c8,98dac6635aee4995d501a3972e047414,52.11,2018-02-21 10:46:33,2018-03-09 22:06:47,2018-03-16 00:00:00,credit_card,1,5,2000,housewares,2030,SP,SP,66
30643,b36699e87b94d0d045c0e0800279f429,45065,vitoria da conquista,BA,eacbe7948aadfac0292211f2f352fdeb,30e010e9df8943899f267097d49b5c1a,28fb0829fd777877cdc350d25cb5bd5b,169.9,2017-10-29 17:10:13,2017-11-11 18:29:43,2017-11-28 00:00:00,credit_card,1,5,1300,health_beauty,15051,SP,SP,193
30644,b36699e87b94d0d045c0e0800279f429,45065,vitoria da conquista,BA,eacbe7948aadfac0292211f2f352fdeb,30e010e9df8943899f267097d49b5c1a,28fb0829fd777877cdc350d25cb5bd5b,169.9,2017-10-29 17:10:13,2017-11-11 18:29:43,2017-11-28 00:00:00,credit_card,8,5,1300,health_beauty,15051,SP,SP,193
30650,1477c54a1abe3610e3e9ab411801cecb,89040,blumenau,SC,ead42f8f41e34c480a4a9185ab74b37e,2a2d22ae30e026f1893083c8405ca522,1a3df491d1c4f1589fc2b934ada68bf2,154.9,2017-10-14 00:48:58,2017-10-20 19:52:18,2017-10-30 00:00:00,credit_card,5,5,8350,bed_bath_table,89224,SC,SC,169
30660,c61a15e59e35503a062589d1b609af8d,9896,sao bernardo do campo,SP,ead893b6feb078f2a8f88787db56dcc7,9a36ef546bfd8ad2c01c308dcfe4084f,ae45df84722b1d15c5f32b23a095746c,99.9,2018-06-19 09:28:14,2018-06-20 18:41:10,2018-07-04 00:00:00,credit_card,8,5,150,health_beauty,3062,SP,SP,430
30661,c61a15e59e35503a062589d1b609af8d,9896,sao bernardo do campo,SP,ead893b6feb078f2a8f88787db56dcc7,d5cf579c6679ff170fe911659e186285,ae45df84722b1d15c5f32b23a095746c,99.99,2018-06-19 09:28:14,2018-06-20 18:41:10,2018-07-04 00:00:00,credit_card,8,5,150,health_beauty,3062,SP,SP,430
30662,ec8cf19822473555370553d399f7a654,17890,junqueiropolis,SP,ead9ba9ae78cb9568101cda32b516dc3,35afc973633aaeb6b877ff57b2793310,4a3ca9315b744ce9f8e9374361493884,86.9,2017-12-17 17:30:11,2017-12-28 18:45:15,2018-01-11 00:00:00,boleto,1,3,1825,home_confort,14940,SP,SP,406
30663,ec8cf19822473555370553d399f7a654,17890,junqueiropolis,SP,ead9ba9ae78cb9568101cda32b516dc3,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,86.9,2017-12-17 17:30:11,2017-12-28 18:45:15,2018-01-11 00:00:00,boleto,1,3,1383,bed_bath_table,14940,SP,SP,406
30672,c55821f6a2a59a93d4cde13a2ec14661,78665,alto boa vista,MT,eadd7dba4c87a895126c2cc2f33b30aa,5920a5f8a50972ae043bc4fdff2c7173,cca3071e3e9bb7d12640c9fbe2301306,72.9,2017-08-16 13:10:42,2017-09-05 18:43:15,2017-09-26 00:00:00,credit_card,10,2,1100,furniture_decor,14940,SP,SP,816
30673,c55821f6a2a59a93d4cde13a2ec14661,78665,alto boa vista,MT,eadd7dba4c87a895126c2cc2f33b30aa,5e6839a9bdfcd4d454d5f48b4f681f30,cca3071e3e9bb7d12640c9fbe2301306,72.9,2017-08-16 13:10:42,2017-09-05 18:43:15,2017-09-26 00:00:00,credit_card,10,2,900,furniture_decor,14940,SP,SP,816
30674,c55821f6a2a59a93d4cde13a2ec14661,78665,alto boa vista,MT,eadd7dba4c87a895126c2cc2f33b30aa,9372674c33091b1a6cbcb8ddb9c6f073,cca3071e3e9bb7d12640c9fbe2301306,72.9,2017-08-16 13:10:42,2017-09-05 18:43:15,2017-09-26 00:00:00,credit_card,10,2,900,furniture_decor,14940,SP,SP,816
30678,48fd7dec70f2b104a1d5e8c5c639102b,37130,alfenas,MG,eae14ee62ea02e4a202dfa6d713acabe,957f6d6b55b78746f89e976cba785440,f1ed6bd0a9b11b581f16c851c6a5a527,95.92,2017-04-30 23:09:35,2017-05-17 13:14:41,2017-06-08 00:00:00,credit_card,10,5,1450,furniture_decor,90240,RS,RS,120
30690,da8618694dda57a7eb9be2611e110f35,20271,rio de janeiro,RJ,eae81d7a6951b80a04eb152e76e3ba55,ba3a7bd4aec1ff58474f768b3446045a,5f5a58930c3c35f3b5af264f34fb8c85,139.0,2018-07-19 12:04:10,2018-07-26 20:37:23,2018-08-17 00:00:00,credit_card,3,5,750,home_appliances_2,14020,SP,SP,318
30694,657dec397f46d84dbe64df2b0389b3cc,27351,barra mansa,RJ,eaec9353fdfdae46bfe3cd8dac18b0c8,39c2d21cf22d1de8f38bb81aabbf44cb,4a3ca9315b744ce9f8e9374361493884,89.75,2017-12-20 15:47:46,2018-01-11 14:06:27,2018-01-17 00:00:00,debit_card,1,4,400,toys,14940,SP,SP,105
30734,ef3b6ab8a1704ead096adbcdee78284b,18075,sorocaba,SP,eb09635680fadffb33358e40b05c9029,f114a4c35d2bb55ae4ad3c35975fc5e5,c3867b4666c7d76867627c2f7fb22e21,194.0,2018-03-10 19:52:26,2018-03-31 15:23:33,2018-03-28 00:00:00,voucher,1,1,2500,sports_leisure,14580,SP,SP,212
30735,ef3b6ab8a1704ead096adbcdee78284b,18075,sorocaba,SP,eb09635680fadffb33358e40b05c9029,f114a4c35d2bb55ae4ad3c35975fc5e5,c3867b4666c7d76867627c2f7fb22e21,194.0,2018-03-10 19:52:26,2018-03-31 15:23:33,2018-03-28 00:00:00,credit_card,10,1,2500,sports_leisure,14580,SP,SP,212
30740,e411a7d93ae7ef2b1140c0d5c72fd9cc,5092,sao paulo,SP,eb0aa3dd66fc926068964d23504f8426,4afba85a48ad3d91d79215ba93ddb023,0be8ff43f22e456b4e0371b2245e4d01,24.9,2018-07-02 19:56:43,2018-07-06 17:48:34,2018-07-18 00:00:00,credit_card,1,5,800,housewares,4461,SP,SP,132
30741,e411a7d93ae7ef2b1140c0d5c72fd9cc,5092,sao paulo,SP,eb0aa3dd66fc926068964d23504f8426,b7c82520f8817fc72f7f5ac962035260,0be8ff43f22e456b4e0371b2245e4d01,24.9,2018-07-02 19:56:43,2018-07-06 17:48:34,2018-07-18 00:00:00,credit_card,1,5,50,housewares,4461,SP,SP,132
30753,2dadad4fa1de0a1738fab580efa219f2,35700,sete lagoas,MG,eb14dbf3c8f946973fe58a78a8b67942,108fc05afc7b739e4a355e2bfa12bdc2,99002261c568a84cce14d43fcffb43ea,140.0,2018-05-02 18:57:37,2018-05-20 11:30:29,2018-05-30 00:00:00,credit_card,1,5,500,baby,78095,MT,MT,418
30754,2dadad4fa1de0a1738fab580efa219f2,35700,sete lagoas,MG,eb14dbf3c8f946973fe58a78a8b67942,56c221c4c1a4a98293895c4563cdc6bf,d71d863e5ef30d94e440c11be17dcd8f,29.0,2018-05-02 18:57:37,2018-05-20 11:30:29,2018-05-30 00:00:00,credit_card,1,5,673,construction_tools_safety,6144,SP,SP,418
30769,892a397bf8506b6c30355f3fc1338900,26052,nova iguacu,RJ,eb22d6eb9946f4e045cffb03414af48a,f4f67ccaece962d013a4e1d7dc3a61f7,8581055ce74af1daba164fdbd55a40de,229.04,2017-11-24 13:50:10,2017-12-05 20:43:00,2017-12-15 00:00:00,credit_card,7,5,7625,auto,7112,SP,SP,860
30770,892a397bf8506b6c30355f3fc1338900,26052,nova iguacu,RJ,eb22d6eb9946f4e045cffb03414af48a,4fcb3d9a5f4871e8362dfedbdb02b064,8581055ce74af1daba164fdbd55a40de,143.8,2017-11-24 13:50:10,2017-12-05 20:43:00,2017-12-15 00:00:00,credit_card,7,5,5950,auto,7112,SP,SP,860
30785,08e5b38d7948d37fbb2a59fc5e175ab1,58043,joao pessoa,PB,eb2d13a05138994cbcc09986aabdb9b3,6d8096ca93caea3416a6b24bf411bc86,fa1c13f2614d7b5c4749cbc52fecda94,319.9,2018-03-03 02:21:56,2018-03-27 21:56:54,2018-04-20 00:00:00,credit_card,1,4,250,watches_gifts,13170,SP,SP,354
30836,297ec5afd18366f5ba27520cc4954151,5549,sao paulo,SP,eb4bfa31c0d54df31280baa9f95e4e78,57c9362442482cd2451f2eabf468e532,966cb4760537b1404caedd472cc610a5,999.99,2018-05-12 21:23:13,2018-05-18 20:32:42,2018-05-28 00:00:00,credit_card,8,5,283,watches_gifts,9920,SP,SP,1014
30837,2e0a2166aa23da2472c6a60c4af6f7a6,3573,sao paulo,SP,eb4c34f6c71f98b594e9df32d8e3c851,4f88323d03ffaf090b8fb0116b33c95e,8160255418d5aaa7dbdc9f4c64ebda44,122.9,2017-10-29 10:19:49,2017-11-13 14:59:09,2017-11-17 00:00:00,credit_card,8,5,1700,bed_bath_table,14940,SP,SP,136
30853,c4063084f01f085897c04bcbd81fcb69,90520,porto alegre,RS,eb5201600668a3cd864c0b28f54c212a,9cb3c4a5a0a1c8536b2651af5f73e403,da8622b14eb17ae2831f4ac5b9dab84a,84.9,2017-08-10 17:14:36,2017-08-15 17:32:54,2017-09-05 00:00:00,boleto,1,2,700,bed_bath_table,13405,SP,SP,416
30854,c4063084f01f085897c04bcbd81fcb69,90520,porto alegre,RS,eb5201600668a3cd864c0b28f54c212a,283dc451ad3918badb976d56ff887289,da8622b14eb17ae2831f4ac5b9dab84a,89.9,2017-08-10 17:14:36,2017-08-15 17:32:54,2017-09-05 00:00:00,boleto,1,2,1650,bed_bath_table,13405,SP,SP,416
30901,921c64811a511efe0c19136766fab4aa,13484,limeira,SP,eb71a8bb87819d656f272861f49e3477,43a888fc6acdffc23011578f63d5f045,53e4c6e0f4312d4d2107a8c9cddf45cd,31.46,2018-08-12 14:35:52,2018-08-16 13:38:42,2018-08-17 00:00:00,boleto,1,5,1200,furniture_decor,13920,SP,SP,170
30902,921c64811a511efe0c19136766fab4aa,13484,limeira,SP,eb71a8bb87819d656f272861f49e3477,8e87f0e6eb7e5a27568309035f4fc854,53e4c6e0f4312d4d2107a8c9cddf45cd,32.0,2018-08-12 14:35:52,2018-08-16 13:38:42,2018-08-17 00:00:00,boleto,1,5,1150,furniture_decor,13920,SP,SP,170
30905,d1d15f243813ad29040f59b84b4e2cf0,3110,sao paulo,SP,eb73628992e7d5099384b8016d82e775,c22eb1f87996d0da0b60271a9806cd59,382229d1e840115ffe3dbf5ff460e417,249.99,2018-07-31 13:16:48,2018-08-03 22:12:20,2018-08-09 00:00:00,credit_card,1,5,1575,housewares,23092,RJ,RJ,269
30906,d1d15f243813ad29040f59b84b4e2cf0,3110,sao paulo,SP,eb73628992e7d5099384b8016d82e775,c22eb1f87996d0da0b60271a9806cd59,382229d1e840115ffe3dbf5ff460e417,249.99,2018-07-31 13:16:48,2018-08-03 22:12:20,2018-08-09 00:00:00,voucher,1,5,1575,housewares,23092,RJ,RJ,269
30927,02e9109b7e0a985108b43e573b6afb23,4902,sao paulo,SP,eb7df5ec433a5660c84c3a2e1bce192d,e4b0f340d2552f744b4c2d48dffbc0e2,1835b56ce799e6a4dc4eddc053f04066,47.99,2018-05-13 23:53:10,2018-05-19 12:34:47,2018-06-05 00:00:00,boleto,1,4,850,bed_bath_table,14940,SP,SP,546
30948,6fe09f77ec8e29ed4e619c6841f6479b,4304,sao paulo,SP,eb8f06a1cad454e1dd8dbb24de86a779,9c422a519119dcad7575db5af1ba540e,2b3e4a2a3ea8e01938cabda2a3e5cc79,57.99,2018-06-06 13:17:17,2018-06-08 19:28:48,2018-07-03 00:00:00,credit_card,3,5,100,computers_accessories,4733,SP,SP,65
30952,91e59b92e87f627abdab279ea3ab0c87,9351,maua,SP,eb909499d5b377c57b0af7ce0b005bb4,4724ffa427f315c485e39b02e21859b2,955fee9216a65b617aa5c0531780ce60,12.0,2018-03-31 13:07:07,2018-04-05 20:27:25,2018-04-12 00:00:00,credit_card,1,5,550,health_beauty,4782,SP,SP,19
30959,44b5ed236201a54be80b177c14cc9379,7243,guarulhos,SP,eb92f6fdb8dcd9a9ab21c341b4a3ca5f,e791e580a2421e4471aebb0629c705c1,9f505651f4a6abe901a56cdc21508025,13.99,2018-02-09 02:14:32,2018-02-22 14:37:50,2018-02-23 00:00:00,credit_card,1,4,200,computers_accessories,4102,SP,SP,21
30960,44b5ed236201a54be80b177c14cc9379,7243,guarulhos,SP,eb92f6fdb8dcd9a9ab21c341b4a3ca5f,e791e580a2421e4471aebb0629c705c1,9f505651f4a6abe901a56cdc21508025,13.99,2018-02-09 02:14:32,2018-02-22 14:37:50,2018-02-23 00:00:00,voucher,1,4,200,computers_accessories,4102,SP,SP,21
30973,c89baff4e3b659c48ebff23a7767799b,36305,sao joao del rei,MG,eb999d408b8016b7bd014cf08348fe86,2b4609f8948be18874494203496bc318,cc419e0650a3c5ba77189a1882b7556a,89.99,2017-10-21 20:53:03,2017-10-30 18:37:34,2017-11-14 00:00:00,credit_card,1,5,250,health_beauty,9015,SP,SP,106
30974,c89baff4e3b659c48ebff23a7767799b,36305,sao joao del rei,MG,eb999d408b8016b7bd014cf08348fe86,2b4609f8948be18874494203496bc318,cc419e0650a3c5ba77189a1882b7556a,89.99,2017-10-21 20:53:03,2017-10-30 18:37:34,2017-11-14 00:00:00,voucher,1,5,250,health_beauty,9015,SP,SP,106
30993,ec0d50f4da887579a1b7eeb134735de3,24812,itaborai,RJ,eba78f5ad48cd2dc7f836491fd62e335,0ec96e6d31a1493b0475805c9ae1a0a2,09f952a5f58d2285b0372551ae8f9b01,169.0,2018-04-12 17:54:28,2018-04-27 16:02:35,2018-05-11 00:00:00,credit_card,1,2,1450,furniture_decor,9725,SP,SP,187
30994,ec0d50f4da887579a1b7eeb134735de3,24812,itaborai,RJ,eba78f5ad48cd2dc7f836491fd62e335,0ec96e6d31a1493b0475805c9ae1a0a2,09f952a5f58d2285b0372551ae8f9b01,169.0,2018-04-12 17:54:28,2018-04-27 16:02:35,2018-05-11 00:00:00,voucher,1,2,1450,furniture_decor,9725,SP,SP,187
31010,5a85f706b2059c3cd55287e105d8d5ea,37580,monte siao,MG,ebb2e4c3a4ed0d36a88cb8656e6a113d,cfebc59cb2b67aa6a8c005c53c875616,41b39e28db005d9731d9d485a83b4c38,184.9,2017-11-27 21:35:51,2017-12-05 23:47:07,2018-01-17 00:00:00,boleto,1,2,13200,furniture_decor,9220,SP,SP,452
31011,5a85f706b2059c3cd55287e105d8d5ea,37580,monte siao,MG,ebb2e4c3a4ed0d36a88cb8656e6a113d,cfebc59cb2b67aa6a8c005c53c875616,41b39e28db005d9731d9d485a83b4c38,184.9,2017-11-27 21:35:51,2017-12-05 23:47:07,2018-01-17 00:00:00,boleto,1,5,13200,furniture_decor,9220,SP,SP,452
31012,3c166bd80203dfb723ba32f64bedd87b,78390,barra do bugres,MT,ebb30219be9942791cb365838ca0dcc5,4ca054c4db947395a9f82c897d14b9cc,4a3ccda38b2129705f3fb522db62ca31,161.25,2018-05-08 12:33:53,2018-06-01 19:46:31,2018-06-04 00:00:00,credit_card,8,1,882,construction_tools_safety,17504,SP,SP,184
31015,e8006a297a4d7f1e1b15fafc296ad757,12904,braganca paulista,SP,ebb5116440ccdfdc111d58849b096401,1034b97aafcca692c8a2157f58f5b637,cca3071e3e9bb7d12640c9fbe2301306,52.11,2017-09-16 00:45:39,2017-09-25 12:24:47,2017-10-04 00:00:00,voucher,1,5,467,bed_bath_table,14940,SP,SP,63
31016,e8006a297a4d7f1e1b15fafc296ad757,12904,braganca paulista,SP,ebb5116440ccdfdc111d58849b096401,1034b97aafcca692c8a2157f58f5b637,cca3071e3e9bb7d12640c9fbe2301306,52.11,2017-09-16 00:45:39,2017-09-25 12:24:47,2017-10-04 00:00:00,credit_card,1,5,467,bed_bath_table,14940,SP,SP,63
31079,097d27275e54d6b6085396eba879a130,29106,vila velha,ES,ebddf8921a89c56e1f375877575aecbd,32a6743a58d26480b6aa3850856286ac,f41ce2e25237f9092cd8e6e7516c7a2f,69.9,2017-12-18 14:55:09,2018-01-05 22:47:06,2018-01-16 00:00:00,credit_card,3,2,662,toys,7013,SP,SP,85
31080,097d27275e54d6b6085396eba879a130,29106,vila velha,ES,ebddf8921a89c56e1f375877575aecbd,32a6743a58d26480b6aa3850856286ac,f41ce2e25237f9092cd8e6e7516c7a2f,69.9,2017-12-18 14:55:09,2018-01-05 22:47:06,2018-01-16 00:00:00,voucher,1,2,662,toys,7013,SP,SP,85
31082,821e4e781313d2eb18711efe7a50d66a,28970,araruama,RJ,ebdfc2a2bfba1c888ea6011aec355151,c2ece64199af7a53793ed9612a89a8cd,6c7d50c24b3ccd2fd83b44d8bb34e073,75.0,2017-09-11 14:20:12,2017-09-21 18:07:50,2017-10-02 00:00:00,credit_card,3,3,2500,furniture_decor,19025,SP,SP,364
31083,821e4e781313d2eb18711efe7a50d66a,28970,araruama,RJ,ebdfc2a2bfba1c888ea6011aec355151,5bfc7506459ae2a7b4b573fe557a58e1,4a3ca9315b744ce9f8e9374361493884,69.9,2017-09-11 14:20:12,2017-09-21 18:07:50,2017-10-02 00:00:00,credit_card,3,3,800,bed_bath_table,14940,SP,SP,364
31098,6197167907273be5ee2c7ab59d4ec8e1,85170,pinhao,PR,ebe8e5e35f85b19e3b8132a054bbf523,9ad75bd7267e5c724cb42c71ac56ca72,8160255418d5aaa7dbdc9f4c64ebda44,105.9,2018-01-27 18:47:46,2018-02-05 23:46:29,2018-03-01 00:00:00,credit_card,6,5,1225,bed_bath_table,14940,SP,SP,246
